Dealer Code,Dealer Code Description,Dealer City,PCR Number,PCR Year,VC Number,VC Description,Model,Sub Model,Chassis No,Chassis Type,Production Month,Kilometers Covered,Complaint Aggregate,Complaint Aggregate Description,Complaint Group,Complaint Group Description,Complaint Code,Complaint Code Description,Sale Month,Complaint Month,Complaint Reported Date,Diff between Complaint & Sales Month,Settlement Month,Settlement Date,Claim Category,Claim Category Description,Claims Indicator,No. of Complaints,Part Number,Part Description,Part Quantity,Part Rate,Actual Labour Charge,Miscellaneous Charge,Special Labour Charges,Total Expenses,Credit Amount,Customer Complaint,Investigation,Action Taken
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,763,2018,29000842000R,TATA LPT 1412 CR X 42WB BS IV,1412,1412CRX-LPT,MAT544061J7A00490,544061,JAN 2018,10975,K1,BRAKES,KC42349,BRAKE SHOE PIN DISLODGED/BROKEN,KC42349,BRAKE SHOE PIN DISLODGED/BROKEN,JAN 2018,AUG 2018,30.08.2018,7,SEP 2018,05.09.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,160,0,0,160,160,STARTING PROBLEM AND POOR BRAKE,WE ATTENDED A VEHICLE COMPLAINT OF STARTING PROBLEM CHECKEDALLPARAMETERS RELATED TO COMPLAINT ON INVESTIGATION FOUNDTHAT STARTERMOTOR WAS DEFECTIVE WE SENT IT TO BOSCH DEALERFOR SERVICING AS PERCOMPLIANT WE CHECKED BRAKE SYSTEM AND FOUND THAT LESS GAP BETWEEN BRAKELINER AND BRAKE DRUM THEREFORE BRAKE JAMMED WE GOT SET SHOE CLEARANCEUPTO 0 5MM ALL WHEELS,Ancillary Handling Charges Claim Under Spl Charges Rs 450 -defer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,772,2018,55325331000R,SFC407EX/31WB 4PSCR BS-IV HDLB,407,407-SFC,MAT505269J8A00184,505269,JAN 2018,9976,A1,ENGINE,AN07019,FUEL INJECTION PUMP DEFECTIVE,AN07399,FIP DEFECTIVE,FEB 2018,AUG 2018,19.08.2018,6,SEP 2018,04.09.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,680,0,0,680,680,STARTING TROUBLE,VEHICLE REPORTED FOR THE COMPLAINT OF STARTING TROUBLE CHECKED ALLELECTRICAL CONNECTION FOUND OK VEHICLE CONNECTED TO DIAGNOSIS TOOL ANDOBSERVED ERROR CODE P0193 1254 WERE ACTIVE HENCE WE REMOVED THE FIP ANDINJECTOR AND SENT IT TO CONCERN VENDORFOR SERVICE ALSO OBSERVED FUELLINE BOLT WAS LOOSE CAUSING FUEL LEAKAGE THROUGH,Work Done Under Warrantydefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,772,2018,55325331000R,SFC407EX/31WB 4PSCR BS-IV HDLB,407,407-SFC,MAT505269J8A00184,505269,JAN 2018,9976,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,FEB 2018,AUG 2018,19.08.2018,6,SEP 2018,04.09.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,320,0,0,320,320,STARTING TROUBLE,VEHICLE REPORTED FOR THE COMPLAINT OF STARTING TROUBLE CHECKED ALLELECTRICAL CONNECTION FOUND OK VEHICLE CONNECTED TO DIAGNOSIS TOOL ANDOBSERVED ERROR CODE P0193 1254 WERE ACTIVE HENCE WE REMOVED THE FIP ANDINJECTOR AND SENT IT TO CONCERN VENDORFOR SERVICE ALSO OBSERVED FUELLINE BOLT WAS LOOSE CAUSING FUEL LEAKAGE THROUGH,Work Done Under Warrantydefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,782,2018,29001148000R,TATA LPT 1109 HEX2 / 48 BS IV,1109,1109H-LPT-CRDI,MAT508577J7A02218,508577,JAN 2018,37653,K1,BRAKES,KD43249,EX.BRAKE VACUUM CYLINDER DEFECTIVE,KD43249,EXHAUST BRAKE VACUUM CYLINDER DEFECTIVE,FEB 2018,AUG 2018,29.08.2018,6,SEP 2018,05.09.2018,1,Normal Warranty,Regular Claims,0,#,Not assigned,0,0,320,0,0,320,320,POOR BRAKE AND CLUTCH PEDAL HARD,WE CHECKED BOTH COMPLAINT AND ON INVESTIGATION FOUND THAT DDU WASLEAKAGE HENCE SENT TO WEBCO DEALER FOR SERVICING FURTHER INVESTIGATIONFOUND THAT AIR PRESSURE SUDDENLY DROPS DOWN TO 4 BAR TO WHEN APPLYINGBRAKE AIR LEAKING THROUGH AIR COMPRESSOR CYL HEAD HENCE REPLACED ITAND FOUND PROBLEM GOT SOLVED ON INVESTIGATION FOUND LESS GAP BETWEENBRAKE LINER ANDBRAKE DRUM THEREFOR POOR BRAKE COMPLAINT OCCURS WEADJUSTINGSHOE UPTO 0 05MM ALL WHEELS,We Found Clutch Pedal Free Play Was Improper Hence Adjustingdone By10mm Affected Part Replaceddefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,782,2018,29001148000R,TATA LPT 1109 HEX2 / 48 BS IV,1109,1109H-LPT-CRDI,MAT508577J7A02218,508577,JAN 2018,37653,K1,BRAKES,KD43249,EX.BRAKE VACUUM CYLINDER DEFECTIVE,KD43249,EXHAUST BRAKE VACUUM CYLINDER DEFECTIVE,FEB 2018,AUG 2018,29.08.2018,6,SEP 2018,05.09.2018,1,Normal Warranty,Regular Claims,0,252713100109,ASSY.CYLINDER HEAD,1,2509.38,0,225.84,125.47,2860.69,2860.69,POOR BRAKE AND CLUTCH PEDAL HARD,WE CHECKED BOTH COMPLAINT AND ON INVESTIGATION FOUND THAT DDU WASLEAKAGE HENCE SENT TO WEBCO DEALER FOR SERVICING FURTHER INVESTIGATIONFOUND THAT AIR PRESSURE SUDDENLY DROPS DOWN TO 4 BAR TO WHEN APPLYINGBRAKE AIR LEAKING THROUGH AIR COMPRESSOR CYL HEAD HENCE REPLACED ITAND FOUND PROBLEM GOT SOLVED ON INVESTIGATION FOUND LESS GAP BETWEENBRAKE LINER ANDBRAKE DRUM THEREFOR POOR BRAKE COMPLAINT OCCURS WEADJUSTINGSHOE UPTO 0 05MM ALL WHEELS,We Found Clutch Pedal Free Play Was Improper Hence Adjustingdone By10mm Affected Part Replaceddefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,782,2018,29001148000R,TATA LPT 1109 HEX2 / 48 BS IV,1109,1109H-LPT-CRDI,MAT508577J7A02218,508577,JAN 2018,37653,K1,BRAKES,KD43249,EX.BRAKE VACUUM CYLINDER DEFECTIVE,KD43249,EXHAUST BRAKE VACUUM CYLINDER DEFECTIVE,FEB 2018,AUG 2018,29.08.2018,6,SEP 2018,05.09.2018,1,Normal Warranty,Regular Claims,1,550754209932,AIR PRESSURE SENSOR,1,537.2,80,48.35,26.86,692.41,692.41,POOR BRAKE AND CLUTCH PEDAL HARD,WE CHECKED BOTH COMPLAINT AND ON INVESTIGATION FOUND THAT DDU WASLEAKAGE HENCE SENT TO WEBCO DEALER FOR SERVICING FURTHER INVESTIGATIONFOUND THAT AIR PRESSURE SUDDENLY DROPS DOWN TO 4 BAR TO WHEN APPLYINGBRAKE AIR LEAKING THROUGH AIR COMPRESSOR CYL HEAD HENCE REPLACED ITAND FOUND PROBLEM GOT SOLVED ON INVESTIGATION FOUND LESS GAP BETWEENBRAKE LINER ANDBRAKE DRUM THEREFOR POOR BRAKE COMPLAINT OCCURS WEADJUSTINGSHOE UPTO 0 05MM ALL WHEELS,We Found Clutch Pedal Free Play Was Improper Hence Adjustingdone By10mm Affected Part Replaceddefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,782,2018,29001148000R,TATA LPT 1109 HEX2 / 48 BS IV,1109,1109H-LPT-CRDI,MAT508577J7A02218,508577,JAN 2018,37653,M1,CONTROLS,MA29179,PEDAL MOUNTING BRACKET DEFECTIVE,MA29179,PEDAL MOUNTING BRACKET DEFECTIVE,FEB 2018,AUG 2018,29.08.2018,6,SEP 2018,05.09.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,80,0,0,80,80,POOR BRAKE AND CLUTCH PEDAL HARD,WE CHECKED BOTH COMPLAINT AND ON INVESTIGATION FOUND THAT DDU WASLEAKAGE HENCE SENT TO WEBCO DEALER FOR SERVICING FURTHER INVESTIGATIONFOUND THAT AIR PRESSURE SUDDENLY DROPS DOWN TO 4 BAR TO WHEN APPLYINGBRAKE AIR LEAKING THROUGH AIR COMPRESSOR CYL HEAD HENCE REPLACED ITAND FOUND PROBLEM GOT SOLVED ON INVESTIGATION FOUND LESS GAP BETWEENBRAKE LINER ANDBRAKE DRUM THEREFOR POOR BRAKE COMPLAINT OCCURS WEADJUSTINGSHOE UPTO 0 05MM ALL WHEELS,We Found Clutch Pedal Free Play Was Improper Hence Adjustingdone By10mm Affected Part Replaceddefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,783,2018,29001642000R,TATA LPT 1109 EX / 42 WB BS IV,1109,1109-LPT-CRDI,MAT508217J7A01102,508217,JAN 2018,1100,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,JAN 2018,AUG 2018,21.08.2018,7,SEP 2018,05.09.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,320,0,0,320,320,POOR ACCELERATION,AS PER THE COMPLAINT TO ARREST ROOT CAUSE CONNECTED DIAGNOSIS TOOL TOVEHICLE FOUND ERROR CODE P1273 WAS REFLECTING ACCELERATOR PEDAL SENSORWIRE GOT LOOSE HENCE AFTER PROPER CONNECTION RECTIFIED THAT ERROR CODEAND FOUND COMPLAINT GOT RESOLVED,Accelerator Pedal Sensor Wire Tightening Properlydefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,856,2018,55278334000R,TATA LPT 407 EX / 34WB BS IV,407,407-LPT,MAT505156J8C06902,505156,MAR 2018,5158,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,JUN 2018,SEP 2018,15.09.2018,3,SEP 2018,20.09.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,320,0,0,320,320,POOR PICK UP,VEHICLE REPORTED FOR THE COMPLAINT OF POOR PICK UP WE CHECKED FUELSYSTEM FOUND OK AIR FILTER FOUND OK ALL ELECTRICAL CONNECTION FOUND OKWE CONNECTED VEHICLE DIAGNOSIS TOOL AND OBSERVED FAULT CODE P0340 WEREACTIVE WE ERASE THAT FAULT CODE AND FOUND PROBLEM GOT SOLVED,Error Code Cleaning Donedefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,877,2018,26422134000R,TATA LPT 709 EX2 / 34 BS IV,709,709-LPT,MAT506214J8C08471,506214,MAR 2018,19568,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,MAR 2018,SEP 2018,19.09.2018,6,SEP 2018,22.09.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,320,0,0,320,320,POOR PICK UP,VEHICLE CONNECTED TO DIAGNOSIS TOOL AND FOUND ERROR CODE P0704 WE ERASEDTHAT ERROR CODE AND FOUND PROBLEM GOT SOLVED,Error Code Cleaning Donedefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,916,2018,55074839000R,TATA ULTRA 1014/39WB BS4 HDLB(AIR BRAKE),1014,1014-ULTRA,MAT751162J8C07096,751162,MAR 2018,2921,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,JUN 2018,SEP 2018,25.09.2018,3,SEP 2018,29.09.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,320,0,0,320,320,POOR PICK UP,VEHICLE REPORTED FOR THE COMPLAINT OF POOR PICKUP CHECKED AIR FILTERFOUND OK FUEL SYSTEM FOUND OK TURBO HOSES FOUND OK VEHICLE CONNECTEDDIAGNOSIS TOOL AND FOUND ERROR CODE P0562 WAS ACTIVE WE ERASE THEERROR CODE TOOK THE VEHICLE ROAD TESTAND FOUND PROBLEM GOT SOLVED,Error Code Erase Donedefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,940,2018,29001342000R,TATA LPT 1109 HEX2 / 42 BS IV,1109,1109H-LPT-CRDI,MAT508582J7C06086,508582,MAR 2018,17108,H1,WHEELS,HB40049,WHEEL ALIGNMENT WRONG / INCORRECT,HB40149,WHEEL ALIGNMENT WRONG/INCORRECT,JUN 2018,SEP 2018,29.09.2018,3,OCT 2018,05.10.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,320,0,0,320,320,TYRE WEAR AND BRAKE INSUFFICIENT,AS PER THE COMPLAINT WE FOUND MISALIGNMENT IN FRONT TYRES HENCE WEADJUSTED TOE IN FRONT WHEELS BEFORE 1 60MM AND 1 15MM AND RELEASED THEVEHICLE AS PER COMPLIANT WE CHECKED BRAKE SYSTEM AND FOUND THAT LESSGAP BETWEEN BRAKE LINER AND BRAKE DRUMTHEREFORE BRAKE JAMMED WE GOT SETSHOE CLEARANCE UPTO 05MM ALL WHEELS ALSO VEHICLE CONNECTED DIAGNOSISTOOL AND FOUND ERROR CODE P0504 WERE ACTIVE HENCE ERASE THAT ERROR CODEFOUND PROBLEM GOT SOLVED,Wheel Alignment And Error Code Cleaning Donedefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,940,2018,29001342000R,TATA LPT 1109 HEX2 / 42 BS IV,1109,1109H-LPT-CRDI,MAT508582J7C06086,508582,MAR 2018,17108,K1,BRAKES,KC42349,BRAKE SHOE PIN DISLODGED/BROKEN,KC42349,BRAKE SHOE PIN DISLODGED/BROKEN,JUN 2018,SEP 2018,29.09.2018,3,OCT 2018,05.10.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,160,0,0,160,160,TYRE WEAR AND BRAKE INSUFFICIENT,AS PER THE COMPLAINT WE FOUND MISALIGNMENT IN FRONT TYRES HENCE WEADJUSTED TOE IN FRONT WHEELS BEFORE 1 60MM AND 1 15MM AND RELEASED THEVEHICLE AS PER COMPLIANT WE CHECKED BRAKE SYSTEM AND FOUND THAT LESSGAP BETWEEN BRAKE LINER AND BRAKE DRUMTHEREFORE BRAKE JAMMED WE GOT SETSHOE CLEARANCE UPTO 05MM ALL WHEELS ALSO VEHICLE CONNECTED DIAGNOSISTOOL AND FOUND ERROR CODE P0504 WERE ACTIVE HENCE ERASE THAT ERROR CODEFOUND PROBLEM GOT SOLVED,Wheel Alignment And Error Code Cleaning Donedefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,940,2018,29001342000R,TATA LPT 1109 HEX2 / 42 BS IV,1109,1109H-LPT-CRDI,MAT508582J7C06086,508582,MAR 2018,17108,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,JUN 2018,SEP 2018,29.09.2018,3,OCT 2018,05.10.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,320,0,0,320,320,TYRE WEAR AND BRAKE INSUFFICIENT,AS PER THE COMPLAINT WE FOUND MISALIGNMENT IN FRONT TYRES HENCE WEADJUSTED TOE IN FRONT WHEELS BEFORE 1 60MM AND 1 15MM AND RELEASED THEVEHICLE AS PER COMPLIANT WE CHECKED BRAKE SYSTEM AND FOUND THAT LESSGAP BETWEEN BRAKE LINER AND BRAKE DRUMTHEREFORE BRAKE JAMMED WE GOT SETSHOE CLEARANCE UPTO 05MM ALL WHEELS ALSO VEHICLE CONNECTED DIAGNOSISTOOL AND FOUND ERROR CODE P0504 WERE ACTIVE HENCE ERASE THAT ERROR CODEFOUND PROBLEM GOT SOLVED,Wheel Alignment And Error Code Cleaning Donedefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,956,2018,29001148000R,TATA LPT 1109 HEX2 / 48 BS IV,1109,1109H-LPT-CRDI,MAT508577J7C06836,508577,MAR 2018,42528,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,MAR 2018,OCT 2018,02.10.2018,7,OCT 2018,23.10.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,420,0,330,750,750,POOR PICK UP,VEHICLE BRAKE DOWN AT MAHAPE FOR THE COMPLAINT OF POOR PICKUP CHECKEDAIR FILTER FOUND OK FUEL SYSTEM FOUND OK TURBO HOSES FOUND OK VEHICLE CONNECTED DIAGNOSIS TOOL AND FOUND ERRORCODE P0100 WAS ACTIVE WEERASE THE ERROR CODE TOOK THE VEHICLE ROAD TEST AND FOUND PROBLEM GOTSOLVED,B D Mhape Cac - 1 - 83065994168 Deputation Amount Claim Under Splcharges Rs 330 - Up Down Kms 22defer Txt0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,1015,2018,55278334000R,TATA LPT 407 EX / 34WB BS IV,407,407-LPT,MAT505156J8C06902,505156,MAR 2018,6010,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,JUN 2018,SEP 2018,30.09.2018,3,NOV 2018,09.11.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,320,0,0,320,320,STARTING PROBLEM,AS PER CUSTOMER COMPLAINT WE HAVE CHECKED ALL ELECTRICAL CONNECTIONSFOUND OK NO ANY ELECTRICAL MODIFICATION FOUND OVERTHE VEHICLE VEHICLECONNECTED TO DTC TOOL BUT ECU WAS NOT COMMUNICATING WITH DIAGNOSISSOFTWARE WE REMOVED THE ECU ANDCHECKED IT ON ANOTHER SAME VEHICLE MODEL BUT PROBLEM REMAINPERSIST AFTER THAT WE DECIDED THAT IT SHOULDCHANGE UNDER WARRANTY,Affected Part Replaced Under Warrantydefer Txt0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,1015,2018,55278334000R,TATA LPT 407 EX / 34WB BS IV,407,407-LPT,MAT505156J8C06902,505156,MAR 2018,6010,Q1,ELECTRICALS,QD54049,ENGINE ECU / ECM DEFECTIVE,QD54049,ENGINE ECU / ECM DEFECTIVE,JUN 2018,SEP 2018,30.09.2018,3,NOV 2018,09.11.2018,1,Normal Warranty,Regular Claims,1,289854209905,EMS ECU DCM 2.5,1,10544.12,320,948.97,527.21,12340.3,12340.3,STARTING PROBLEM,AS PER CUSTOMER COMPLAINT WE HAVE CHECKED ALL ELECTRICAL CONNECTIONSFOUND OK NO ANY ELECTRICAL MODIFICATION FOUND OVERTHE VEHICLE VEHICLECONNECTED TO DTC TOOL BUT ECU WAS NOT COMMUNICATING WITH DIAGNOSISSOFTWARE WE REMOVED THE ECU ANDCHECKED IT ON ANOTHER SAME VEHICLE MODEL BUT PROBLEM REMAINPERSIST AFTER THAT WE DECIDED THAT IT SHOULDCHANGE UNDER WARRANTY,Affected Part Replaced Under Warrantydefer Txt0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,1021,2018,55325331000R,SFC407EX/31WB 4PSCR BS-IV HDLB,407,407-SFC,MAT505269J8A02831,505269,JAN 2018,14388,B1,ENGINE ELECTRICALs,BD15019,ALTERNATOR DEFECTIVE,BD15089,ALTERNATOR DEFECTIVE,FEB 2018,OCT 2018,10.10.2018,8,OCT 2018,17.10.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,210,0,0,210,210,BRAKE HARD STARTING PROBLEM CHECK LIGHT COME IN CLUSTER,AS PER COMPLIANT WE CHECKED BRAKE SYSTEM AND FOUND THAT LESSGAP BETWEENBRAKE LINER AND BRAKE DRUM THEREFORE BRAKE JAMMED WE GOT SET SHOECLEARANCE UPTO 0 5MM ALL WHEELS ON CONNECTING THE VEHICLE DIAGNOSTICTOOL KIT FOUND FAULT CODE 4948 WERE ACTIVE WE ERASE THAT FAULT CODEFOUND PROBLEM GOT SOLVEDON INVESTIGATION DEFECT WAS FOUND INALTERNATOR HENCE SENT ITTO IT S CONCERNED DEALER LUCAS FOR SERVICE THEYSERVICE DONEUNDER LUCAS WARRANTY,After Re Installation Of Serviceable Alternator On Vehicle Foundproblem Got Solveddefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,1021,2018,55325331000R,SFC407EX/31WB 4PSCR BS-IV HDLB,407,407-SFC,MAT505269J8A02831,505269,JAN 2018,14388,K1,BRAKES,KC42349,BRAKE SHOE PIN DISLODGED/BROKEN,KC42349,BRAKE SHOE PIN DISLODGED/BROKEN,FEB 2018,OCT 2018,10.10.2018,8,OCT 2018,17.10.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,210,0,0,210,210,BRAKE HARD STARTING PROBLEM CHECK LIGHT COME IN CLUSTER,AS PER COMPLIANT WE CHECKED BRAKE SYSTEM AND FOUND THAT LESSGAP BETWEENBRAKE LINER AND BRAKE DRUM THEREFORE BRAKE JAMMED WE GOT SET SHOECLEARANCE UPTO 0 5MM ALL WHEELS ON CONNECTING THE VEHICLE DIAGNOSTICTOOL KIT FOUND FAULT CODE 4948 WERE ACTIVE WE ERASE THAT FAULT CODEFOUND PROBLEM GOT SOLVEDON INVESTIGATION DEFECT WAS FOUND INALTERNATOR HENCE SENT ITTO IT S CONCERNED DEALER LUCAS FOR SERVICE THEYSERVICE DONEUNDER LUCAS WARRANTY,After Re Installation Of Serviceable Alternator On Vehicle Foundproblem Got Solveddefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,1021,2018,55325331000R,SFC407EX/31WB 4PSCR BS-IV HDLB,407,407-SFC,MAT505269J8A02831,505269,JAN 2018,14388,Q1,ELECTRICALS,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,QB54940,ERROR IN ENGINE PERFORMANCE ATTENDED BY DIAGNOSTIC KIT,FEB 2018,OCT 2018,10.10.2018,8,OCT 2018,17.10.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,420,0,0,420,420,BRAKE HARD STARTING PROBLEM CHECK LIGHT COME IN CLUSTER,AS PER COMPLIANT WE CHECKED BRAKE SYSTEM AND FOUND THAT LESSGAP BETWEENBRAKE LINER AND BRAKE DRUM THEREFORE BRAKE JAMMED WE GOT SET SHOECLEARANCE UPTO 0 5MM ALL WHEELS ON CONNECTING THE VEHICLE DIAGNOSTICTOOL KIT FOUND FAULT CODE 4948 WERE ACTIVE WE ERASE THAT FAULT CODEFOUND PROBLEM GOT SOLVEDON INVESTIGATION DEFECT WAS FOUND INALTERNATOR HENCE SENT ITTO IT S CONCERNED DEALER LUCAS FOR SERVICE THEYSERVICE DONEUNDER LUCAS WARRANTY,After Re Installation Of Serviceable Alternator On Vehicle Foundproblem Got Solveddefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,1030,2018,55301145000R,TATA Ultra 1518 5L / 45WB BS IV,ULTRA1518,ULTRA1518-LPT,MAT764011J7C06191,764011,MAR 2018,20154,A1,ENGINE,AV00001,ALL COMPLAINTS ON TURBO CHARGER,AV14019,TURBO CHARGER NOISY,MAY 2018,OCT 2018,10.10.2018,5,OCT 2018,25.10.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,315,0,14374,14689,14689,POOR PICK UP AND WHITE SMOKE,ATTEND VEHICLE COMPLAINT OF POOR PICK AND WHILE SMOKE CHECKALLPARAMETER RELATED TO COMPLAINT ON INVESTIGATION FOUND THAT PROBLEM INTURBO SHAFT JAM HENCE SENT TO TURBO TEL FOR WARRANTY PURPOSE BUT DEALERREJECTED WARRANTY WITH REASON METALSPARTIAL IN TURBO HENCE TAKE UP THECASE AO AND AO INSTRUCTIONREPAIR THE TURBO UNDER TML SPL CHARGES,We Repair The Turbo Assy And Claim Rs 13369 - Under Spl Chargesancillary Handling Charges Rs 420 - And Engine Oil Amountrs 585 -defer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,1073,2018,29001542000R,TATA LPT 1109 EX / 42 WB BS IV,1109,1109-LPT-CRDI,MAT508216J7B02441,508216,FEB 2018,39386,G1,FRONT AXLE,GB33071,TIE ROD END LOOSE/WORN,GB33081,TIE ROD BEND /BROKEN,MAY 2018,OCT 2018,20.10.2018,5,NOV 2018,06.11.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,210,0,420,630,630,TYRE WEAR AND STEERING HARD,WE ATTENDED A VEHICLE COMPLAINT OF TYRE WEAR AND STEERING HARD AS PERTHE COMPLAINT WE CHECKED ALL PARAMETERS RELATED TOCOMPLAINT ONINVESTIGATION FOUND THAT TIE ROD BEND HENCE SENT IT TO LATHE FOR RUN OUTCHECK,Lathe Charges Claim Under Spl Charges Rs 420 -defer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,1074,2018,55325331000R,SFC407EX/31WB 4PSCR BS-IV HDLB,407,407-SFC,MAT505269J8A00184,505269,JAN 2018,13992,A1,ENGINE,AN07289,HIGH PR LINE CRACKED/LEAKING,AN07289,HIGH PR LINE LEAKING/BROKEN,FEB 2018,OCT 2018,20.10.2018,8,NOV 2018,09.11.2018,1,Normal Warranty,Regular Claims,1,253407140228,FUEL PR LINE BENT ASSY PUMP TO RAIL,1,1161.09,52.5,104.5,58.05,1376.14,1376.14,FUEL LEAKAGE,ON INVESTIGATION FUEL LEAKING WAS FUEL PRESSURE LINE HENCE REPLACE ITAND RECTIFIED THE COMPLAINT,Affected Part Replaceddefer Txt 0002
2000823,UNITECH AUTOMOBILES PVT LTD,NAVI MUMBAI,1104,2018,26478838000R,SFC709EX/38WB 4SP CR BS-IV  W/O LB,709,709-SFC-EX,MAT506313J8B05046,506313,FEB 2018,10642,H1,WHEELS,HB40049,WHEEL ALIGNMENT WRONG / INCORRECT,HB40149,WHEEL ALIGNMENT WRONG/INCORRECT,JUN 2018,OCT 2018,22.10.2018,4,NOV 2018,03.11.2018,1,Normal Warranty,Labour Only Claims,1,#,Not assigned,0,0,420,0,0,420,420,TYRE WEAR,ON INVESTIGATION CHECKED THE TYRE AIR PRESSURE FOUND 120 130PSI CHECKEDTIE ROD AND DRAG LINK BALL ENDS FOUND OK SUBSEQUENTLY WE CHECKED WHEELALIGNMENT AND FOUND INCORRECT I E TA= 0 12 0 07 SA = 1 7 TOTAL TOE= 3 5MM 2 5MM,Wheel Alignment Donedefer Txt 0002
